entity_label,entity_text,Unnamed: 0
CARDINAL,30,4.0
CARDINAL,50,4.0
CARDINAL,"more than 3,000",4.0
CARDINAL,Nearly a third,4.0
CARDINAL,more than a third,4.0
CARDINAL,around half,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,eight,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,12,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,100,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,500 million,4.0
CARDINAL,five,4.0
CARDINAL,a half a million,4.0
CARDINAL,Five,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,Five,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,Five,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,four,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,Millions,4.0
CARDINAL,Millions,4.0
CARDINAL,Millions,4.0
CARDINAL,Nearly two dozen,4.0
CARDINAL,23,4.0
CARDINAL,at least one,4.0
CARDINAL,More than 200 million,4.0
CARDINAL,Nearly two dozen,4.0
CARDINAL,23,4.0
CARDINAL,at least one,4.0
CARDINAL,More than 200 million,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,Millions,4.0
CARDINAL,Millions,4.0
CARDINAL,Millions,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,24,4.0
CARDINAL,25,4.0
CARDINAL,24,4.0
CARDINAL,25,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,more than one million,4.0
CARDINAL,"nearly 20,000",4.0
CARDINAL,hundreds,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,three,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,24,4.0
CARDINAL,25,4.0
CARDINAL,24,4.0
CARDINAL,25,4.0
CARDINAL,one,4.0
CARDINAL,"1,000",4.0
CARDINAL,nearly three-quarters,4.0
CARDINAL,one,4.0
CARDINAL,"1,000",4.0
CARDINAL,nearly three-quarters,4.0
CARDINAL,one,4.0
CARDINAL,"1,000",4.0
CARDINAL,nearly three-quarters,4.0
CARDINAL,three,4.0
CARDINAL,"1,000",4.0
CARDINAL,hundreds of millions,4.0
CARDINAL,billions,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,one,4.0
CARDINAL,hundreds,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,three,4.0
CARDINAL,"1,000",4.0
CARDINAL,hundreds of millions,4.0
CARDINAL,billions,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,one,4.0
CARDINAL,hundreds,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,three,4.0
CARDINAL,"1,000",4.0
CARDINAL,hundreds of millions,4.0
CARDINAL,billions,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,one,4.0
CARDINAL,hundreds,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,three,4.0
CARDINAL,"1,000",4.0
CARDINAL,hundreds of millions,4.0
CARDINAL,billions,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,one,4.0
CARDINAL,hundreds,4.0
CARDINAL,thousands,4.0
CARDINAL,half,4.0
CARDINAL,"803,000",4.0
CARDINAL,"803,000",4.0
CARDINAL,"803,000",4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,"803,000",4.0
CARDINAL,"803,000",4.0
CARDINAL,"803,000",4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,at least a dozen,4.0
CARDINAL,More than a dozen,4.0
CARDINAL,five,4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"1,866",4.0
CARDINAL,"102,652",4.0
CARDINAL,an extra 10,4.0
CARDINAL,four,4.0
CARDINAL,100,4.0
CARDINAL,"131,000",4.0
CARDINAL,"1,866",4.0
CARDINAL,"102,652",4.0
CARDINAL,an extra 10,4.0
CARDINAL,four,4.0
CARDINAL,100,4.0
CARDINAL,"131,000",4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"about 117,000",4.0
CARDINAL,"1,866",4.0
CARDINAL,"102,652",4.0
CARDINAL,an extra 10,4.0
CARDINAL,four,4.0
CARDINAL,100,4.0
CARDINAL,"131,000",4.0
CARDINAL,"1,866",4.0
CARDINAL,"102,652",4.0
CARDINAL,an extra 10,4.0
CARDINAL,four,4.0
CARDINAL,100,4.0
CARDINAL,"131,000",4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,Two,4.0
CARDINAL,At least one,4.0
CARDINAL,two,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,844,4.0
CARDINAL,508,4.0
CARDINAL,844,4.0
CARDINAL,one,4.0
CARDINAL,"more than 70,000",4.0
CARDINAL,about 300,4.0
CARDINAL,"100,000",4.0
CARDINAL,84.3,4.0
CARDINAL,two,4.0
CARDINAL,27,4.0
CARDINAL,6,4.0
CARDINAL,3,4.0
CARDINAL,Two-thirds,4.0
CARDINAL,Nearly 8,4.0
CARDINAL,5,4.0
CARDINAL,two-thirds,4.0
CARDINAL,"1,002",4.0
CARDINAL,minus three,4.0
CARDINAL,6,4.0
CARDINAL,3,4.0
CARDINAL,Two-thirds,4.0
CARDINAL,Nearly 8,4.0
CARDINAL,5,4.0
CARDINAL,two-thirds,4.0
CARDINAL,"1,002",4.0
CARDINAL,minus three,4.0
CARDINAL,6,4.0
CARDINAL,3,4.0
CARDINAL,Two-thirds,4.0
CARDINAL,Nearly 8,4.0
CARDINAL,5,4.0
CARDINAL,two-thirds,4.0
CARDINAL,"1,002",4.0
CARDINAL,minus three,4.0
CARDINAL,6,4.0
CARDINAL,3,4.0
CARDINAL,Two-thirds,4.0
CARDINAL,Nearly 8,4.0
CARDINAL,5,4.0
CARDINAL,two-thirds,4.0
CARDINAL,"1,002",4.0
CARDINAL,minus three,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,at least 36,4.0
CARDINAL,one,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,706(2)(A,4.0
CARDINAL,42,4.0
CARDINAL,100,4.0
CARDINAL,Five,4.0
CARDINAL,one,4.0
CARDINAL,FIVE,4.0
CARDINAL,one,4.0
CARDINAL,over 100,4.0
CARDINAL,Five,4.0
CARDINAL,Five,4.0
CARDINAL,one,4.0
CARDINAL,FIVE,4.0
CARDINAL,one,4.0
CARDINAL,over 100,4.0
CARDINAL,Five,4.0
CARDINAL,Five,4.0
CARDINAL,one,4.0
CARDINAL,FIVE,4.0
CARDINAL,one,4.0
CARDINAL,over 100,4.0
CARDINAL,Five,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,Five,4.0
CARDINAL,496,4.0
CARDINAL,334,4.0
CARDINAL,800,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,only one,4.0
CARDINAL,almost one million,4.0
CARDINAL,121,4.0
CARDINAL,43,4.0
CARDINAL,19,4.0
CARDINAL,hundreds,4.0
CARDINAL,27,4.0
CARDINAL,tens of thousands,4.0
CARDINAL,27,4.0
CARDINAL,tens of thousands,4.0
CARDINAL,27,4.0
CARDINAL,tens of thousands,4.0
CARDINAL,27,4.0
CARDINAL,tens of thousands,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,One,4.0
CARDINAL,50 and 20,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"about 1,400",4.0
CARDINAL,less than 200,4.0
CARDINAL,Ten,4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,"NEARLY 800,000",4.0
CARDINAL,"roughly 800,000",4.0
CARDINAL,at least 30,4.0
CARDINAL,"more than 1,000",4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,One,4.0
CARDINAL,"nearly 119,000",4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,two,4.0
CARDINAL,14,4.0
CARDINAL,14,4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,two,4.0
CARDINAL,"more than 68,000",4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,Twelve,4.0
CARDINAL,"approximately 14,000",4.0
CARDINAL,OVER 150,4.0
CARDINAL,hundreds of thousands,4.0
CARDINAL,100,4.0
CARDINAL,160,4.0
CARDINAL,84 million,4.0
CARDINAL,at least five,4.0
CARDINAL,218,4.0
CARDINAL,100,4.0
CARDINAL,160,4.0
CARDINAL,84 million,4.0
CARDINAL,at least five,4.0
CARDINAL,218,4.0
CARDINAL,100,4.0
CARDINAL,160,4.0
CARDINAL,84 million,4.0
CARDINAL,at least five,4.0
CARDINAL,218,4.0
CARDINAL,THOUSANDS,4.0
CARDINAL,one,4.0
CARDINAL,at least one,4.0
CARDINAL,"Some 12,000",4.0
CARDINAL,"around 60,000",4.0
CARDINAL,THOUSANDS,4.0
CARDINAL,one,4.0
CARDINAL,at least one,4.0
CARDINAL,"Some 12,000",4.0
CARDINAL,"around 60,000",4.0
CARDINAL,THOUSANDS,4.0
CARDINAL,one,4.0
CARDINAL,at least one,4.0
CARDINAL,"Some 12,000",4.0
CARDINAL,"around 60,000",4.0
CARDINAL,more than 100,4.0
CARDINAL,one,4.0
CARDINAL,50,4.0
CARDINAL,at least two,4.0
CARDINAL,at least five,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,more than 100,4.0
CARDINAL,one,4.0
CARDINAL,50,4.0
CARDINAL,at least two,4.0
CARDINAL,at least five,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,more than 100,4.0
CARDINAL,one,4.0
CARDINAL,50,4.0
CARDINAL,at least two,4.0
CARDINAL,at least five,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,three,4.0
CARDINAL,1,4.0
CARDINAL,100,4.0
CARDINAL,"100,000",4.0
CARDINAL,three,4.0
CARDINAL,1,4.0
CARDINAL,100,4.0
CARDINAL,"100,000",4.0
CARDINAL,three,4.0
CARDINAL,1,4.0
CARDINAL,100,4.0
CARDINAL,"100,000",4.0
CARDINAL,76,4.0
CARDINAL,76,4.0
CARDINAL,76,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,seven,4.0
CARDINAL,three,4.0
CARDINAL,two,4.0
CARDINAL,over 100,4.0
CARDINAL,100,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,one,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,20,4.0
CARDINAL,24/7,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,3.3 million,4.0
CARDINAL,3.3 million,4.0
CARDINAL,3.3 million,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,30,4.0
CARDINAL,"more than 329,000",4.0
CARDINAL,"more than 80,000",4.0
CARDINAL,10,4.0
CARDINAL,400,4.0
CARDINAL,500,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,two,4.0
CARDINAL,3.3 million,4.0
CARDINAL,3.3 million,4.0
CARDINAL,3.3 million,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,13,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,six,4.0
CARDINAL,over three,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,one,4.0
CARDINAL,30,4.0
CARDINAL,two,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,three,4.0
CARDINAL,5,4.0
CARDINAL,12,4.0
CARDINAL,10,4.0
CARDINAL,5,4.0
CARDINAL,12,4.0
CARDINAL,10,4.0
CARDINAL,5,4.0
CARDINAL,12,4.0
CARDINAL,10,4.0
CARDINAL,Five,4.0
CARDINAL,10,4.0
CARDINAL,two,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,ten,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,Five,4.0
CARDINAL,10,4.0
CARDINAL,two,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,ten,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,Five,4.0
CARDINAL,10,4.0
CARDINAL,two,4.0
CARDINAL,32,4.0
CARDINAL,10,4.0
CARDINAL,ten,4.0
CARDINAL,10,4.0
CARDINAL,more than 100,4.0
CARDINAL,"roughly 5,000",4.0
CARDINAL,50,4.0
CARDINAL,just one,4.0
CARDINAL,dozens,4.0
CARDINAL,zero,4.0
CARDINAL,One,4.0
CARDINAL,633,4.0
CARDINAL,"roughly 5,000",4.0
CARDINAL,50,4.0
CARDINAL,just one,4.0
CARDINAL,dozens,4.0
CARDINAL,zero,4.0
CARDINAL,One,4.0
CARDINAL,633,4.0
CARDINAL,"roughly 5,000",4.0
CARDINAL,50,4.0
CARDINAL,just one,4.0
CARDINAL,dozens,4.0
CARDINAL,zero,4.0
CARDINAL,One,4.0
